3,66.48146667,66.20519481,48.48933432,48.66754271,0.844571607,0.853346939,111.6006,36.23396104,46.17737034,45.60511002,980.4,974.6519481,953.2471666,947.6250275,1.069830289,1.075006826,554,160.1532468,239.494565,238.9703778,109,110.2207792,97.2949537,98.49538486,1.00251717,0.992130304,108,39.11688312,45.18849411,45.21998851,4705.143,4787.450974,412.5444444,445.385751,0.687393521,0.682238217,7872.571,2760.549026,3392.264047,3385.647356,117.1333333,114.5376623,77.74189836,74.75476208,0.844279263,0.852609614,174.5,56.20909091,73.46274944,74.22436335,10.50733333,10.59285714,3.770712059,3.899945906,0.723231407,0.725976427,17.278,5.60974026,7.428035242,7.349616274,27.34219333,28.68395455,1.84686198,2.036118647,0.159812801,0.150969449,78.97342,27.69266883,36.54775003,36.99399487,3.666666667,3.649350649,3.301927249,3.293713195,0.994923633,1.000821481,4,1.298701299,1.699673171,1.680802481,10
3,71.83666667,86.94575,61.13483409,78.78191138,0.943725354,0.712410623,95.535,55.81675,40.60816099,37.12100188,875.7,820.55,870.2180464,817.8745032,1.092347836,0.880213182,239.9,341.1,98.05328483,67.35430573,122,137.7,118.626847,136.143077,1.071457871,0.79744083,69,73.65,28.17800561,19.82952344,5358,6843,4583.656075,6615.209067,0.973494729,0.744373508,5914,3839,2493.63082,1373.786373,136.8,104.94,87.25865947,57.56492283,0.837768017,0.591080223,184.3,77.665,84.66455378,87.76462499,11.01,14.8615,7.475743859,13.84232272,0.855660501,0.722704049,15.77,7.7885,6.733562702,3.509695535,27.40166667,40.86025,3.648945714,13.46188274,0.173982937,0.147475937,78.795,39.48975,36.50336978,38.14435831,5,4.5,4.762203156,4.242640687,1.054920168,0.853236151,3,2.4,1.414213562,1.5,10
3,71.83666667,82.169,61.13483409,73.52508611,0.943725354,0.789132817,95.535,47.8335,40.60816099,37.72410203,875.7,827.05,870.2180464,823.5954812,1.092347836,0.977070002,239.9,279.65,98.05328483,77.26061416,122,135.9,118.626847,133.8062098,1.071457871,0.862455266,69,69.3,28.17800561,22.53197728,5358,6629,4583.656075,6243.054817,0.973494729,0.781332534,5914,3741,2493.63082,1736.518644,136.8,105.43,87.25865947,57.70860467,0.837768017,0.752295666,184.3,68.08,84.66455378,88.27353001,11.01,14.073,7.475743859,12.32989485,0.855660501,0.750891581,15.77,6.827,6.733562702,4.468776231,27.40166667,40.7205,3.648945714,11.77165251,0.173982937,0.137203474,78.795,39.4795,36.50336978,38.28766227,5,4.5,4.762203156,4.242640687,1.054920168,0.970115784,3,1.8,1.414213562,1.5,8.6
2,74.66885,19.84296875,40.61272459,13.98637104,0.27980966,0.684018479,125.3163,2.67709375,62.65815,30.33424643,794.1,1049.25,738.6232125,1034.663139,0.624122897,0.134506042,583.2,986.4375,291.6,141.170243,160,78.625,130.1960061,72.80147192,0.513127414,0.501941335,186,47,93,45.0234314,2885,2338.125,2816.487174,2323.048925,0.669494131,0.311299682,1250,1899.375,625,302.5768239,85.425,146.653125,48.99928571,134.5220126,0.303532025,0.039636533,139.95,144.721875,69.975,33.87650121,56.5,98.9375,28.98275349,89.39394268,0.255694287,0.031763004,97,97.9375,48.5,23.47996154,79,132.375,50.19960159,123.1542957,0.354641673,0.048982389,122,130.125,61,29.53149801,3,3.875,2.828427125,3.830413123,0.636514168,0.142505867,2,3.625,1,0.484122918,6.8
4,74.2815,79.5221248,56.32573117,63.07488093,1.163571796,1.128547455,134.3606,38.04915586,48.79819567,47.56557822,889.625,851.5468665,844.8186223,811.9719866,1.335821167,1.365699081,773,110.653951,283.6090211,264.7479688,139,147.1825613,119.3883393,129.581924,1.256159969,1.21610442,190,56.08719346,68.91298862,66.06401751,5238.85725,5709.797665,829.668969,1470.372776,1.090449894,1.090254343,7872.571,2145.243207,3125.800493,2821.504052,72.675,66.39645777,56.2832824,51.77298502,1.177958052,1.248152311,125.3,21.32833787,45.95641277,42.70924019,12.5555,13.66450681,5.182420981,6.879502343,1.007756998,1.001037137,27.478,7.507155313,9.993334816,9.692200591,35.506645,38.69695057,6.078184184,9.906282384,0.914267596,0.913782374,78.97342,21.52103308,31.09305931,30.50145998,3.25,3.36239782,3.080070288,3.202012734,1.332244922,1.294771417,3,0.997275204,1.089724736,1.068245002,55
3,87.46833333,85.84706388,82.55575809,79.57872454,1.04127007,0.916005176,71.755,40.37189189,29.90528168,33.63222919,856.1666667,820.8238329,852.8587891,818.204283,1.094784085,0.979455024,181.3,284.4130221,74.56962444,66.12909864,127.3333333,137.6216216,125.493812,136.1666736,1.084024539,0.887947471,53,68.20638821,21.85304454,19.57846494,6311,6917.429975,6186.508901,6830.082085,1.078970436,0.878395348,3055,3483.739558,1248.208583,1057.035128,135.1333333,103.4683047,86.53086361,56.39387246,0.839248416,0.776998354,179.3,64.72923833,83.41448049,87.77608408,12.23333333,14.31007371,10.92539041,13.65735704,1.002899471,0.835087194,12.1,6.434889435,5.062498285,3.551789077,27.50666667,41.38545455,4.976422327,13.10107123,0.194158291,0.137240998,78.48,40.12314496,36.42535869,38.27391473,5,4.474201474,4.762203156,4.217426694,1.054920168,0.988931716,3,1.651105651,1.414213562,1.499778129,6
3,87.46833333,83.7586612,82.55575809,78.00512137,1.04127007,0.992730323,71.755,30.55181321,29.90528168,32.32713777,856.1666667,825.0453552,852.8587891,822.0934626,1.094784085,1.033712988,181.3,232.5088425,74.56962444,70.4017059,127.3333333,136.4272231,125.493812,134.7711465,1.084024539,0.934543788,53,62.130154,21.85304454,20.76807071,6311,6836.384501,6186.508901,6732.489768,1.078970436,0.924161008,3055,3196.36463,1248.208583,1144.079087,135.1333333,104.6495777,86.53086361,57.20073052,0.839248416,0.86403527,179.3,56.10153999,83.41448049,88.03031173,12.23333333,13.71455539,10.92539041,12.88101305,1.002899471,0.880773019,12.1,6.086140089,5.062498285,3.979187255,27.50666667,40.85116741,4.976422327,11.775208,0.194158291,0.130722869,78.48,39.67242921,36.42535869,38.40465603,5,4.490312966,4.762203156,4.233155512,1.054920168,1.054599193,3,1.073025335,1.414213562,1.49996872,11
8,68.93911188,43.00235749,42.85210091,29.29502499,1.6878718,1.527073997,197.4423,15.16215278,63.85802813,43.3005042,719.275,1019.336389,686.9364269,955.9361969,2.028954579,1.000015881,810.6,727.3941667,243.8568061,336.1000974,157.5,106.3111111,145.068466,85.08762471,2.014188587,1.661656485,205,27.68888889,53.47663041,71.89102779,4630.553625,2487.53,1271.485379,50.14930257,1.61172741,1.034278579,11848.571,1716.539444,4277.957399,3611.648336,53.7775,105.4797222,24.41760075,65.71489967,1.612768445,0.698501248,141,79.08333333,50.26774979,54.84313539,7.74525,4.625833333,4.936818007,1.185592988,1.841569734,1.357458881,15.978,2.469166667,4.917439673,5.290352475,126.1283225,100.7786556,35.26970085,1.17135534,1.629995346,0.844808896,399.97342,76.6519,121.4486367,156.0393796,2.25,2.005555556,2.103979011,1.995863932,2.014122529,1.351509302,3,1.1,0.829156198,0.197124389,112
8,67.02750963,42.15275649,37.85418585,27.72406389,1.63552505,1.479925315,197.4423,15.16215278,65.3763922,43.80610943,739.4625,1028.308611,704.1560264,966.5130683,2.027243939,1.018481563,810.6,727.3941667,251.0909145,330.5613442,153.375,104.4777778,140.4605198,83.87563975,2.007241641,1.643525518,205,27.68888889,55.5156228,71.2993654,4644.303625,2493.641111,1281.276601,50.3205727,1.615925979,1.039633009,11848.571,1716.539444,4268.805186,3610.467789,53.7775,105.4797222,24.41760075,65.71489967,1.612768445,0.698501248,141,79.08333333,50.26774979,54.84313539,7.6515,4.584166667,4.881497846,1.179669916,1.839609943,1.348904732,15.978,2.469166667,4.905478646,5.260972278,129.8783225,102.4453222,36.03553535,1.182592101,1.633977185,0.869263477,399.97342,76.6519,122.8911975,156.8212826,2.25,2.005555556,2.103979011,1.995863932,2.014122529,1.351509302,3,1.1,0.829156198,0.197124389,105
6,86.71114917,46.62088943,63.79351716,31.5692468,1.526699471,1.532765307,188.3839,15.09485224,64.40980824,46.76057545,749.5,1012.078056,711.1502828,945.7551238,1.734850776,0.928814551,810.6,727.3941667,267.7600107,343.3212883,158,108.8805556,141.7152583,86.39318754,1.70586986,1.51318952,205,27.68888889,61.41389636,74.08699586,5795.238167,2634.238333,1394.273271,52.02216251,1.435644203,1.046180769,11848.571,1716.539444,4342.195865,3768.898171,61.27,105.0502778,33.36173074,68.23431697,1.382666423,0.674861997,138.63,78.98555556,53.37195268,55.25385597,8.377,4.633611111,4.880781945,1.189918793,1.540435401,1.207734698,15.978,2.465833333,5.285611128,5.280394584,127.3377633,102.4592111,23.67441284,1.175896033,1.213641991,0.697294264,399.97342,76.6519,138.5343308,157.2761174,2.5,2.033333333,2.40187391,2.026551356,1.748970751,1.288058946,2,1.1,0.763762616,0.194365063,104
7,77.795985,45.74461165,55.57863084,30.70414265,1.64095418,1.567126821,188.3839,15.09485224,63.50467561,47.0220359,747.7571429,1020.294722,714.8283921,957.5921946,1.897001215,0.992553434,810.6,727.3941667,247.9343568,334.7704124,156.1428571,106.1583333,142.1799116,85.00713941,1.870981732,1.630201667,205,27.68888889,57.03990726,71.7734858,5215.632714,2644.682778,1438.863505,52.35407812,1.558701017,1.100473644,11848.571,1716.539444,4263.425413,3766.138521,52.73142857,104.9186111,21.41891799,64.73439406,1.403476548,0.670278319,141,79.08333333,53.65697197,55.4970941,8.423142857,4.6425,5.300914656,1.191146498,1.731580396,1.351443328,15.978,2.465833333,4.894830142,5.287093444,132.0037971,100.2369889,31.10483469,1.161408595,1.464347645,0.81503179,399.97342,76.6519,128.7661133,156.1608565,2.428571429,2.033333333,2.339861626,2.026551356,1.905420043,1.363812736,2,1.1,0.728431359,0.194365063,96
7,75.61129671,44.89501065,48.23425834,29.05761688,1.586936477,1.522434791,195.371118,15.09485224,65.53780023,47.53707041,770.8285714,1029.266944,735.3433987,968.1873886,1.896281779,1.01107513,810.6,727.3941667,253.3429844,329.1831694,151.4285714,104.325,137.0303649,83.79630088,1.862972004,1.611516877,205,27.68888889,59.09280145,71.17691134,5231.347,2650.793889,1451.533468,52.532878,1.563076578,1.105499093,11848.571,1716.539444,4250.762385,3764.751328,52.73142857,104.9186111,21.41891799,64.73439406,1.403476548,0.670278319,141,79.08333333,53.65697197,55.4970941,8.316,4.600833333,5.233083345,1.185195681,1.728745916,1.34283297,15.978,2.465833333,4.895805668,5.257827115,136.2895114,101.9036556,31.87791021,1.172549937,1.471168047,0.840015951,399.97342,76.6519,130.1187283,156.9479066,2.428571429,2.033333333,2.339861626,2.026551356,1.905420043,1.363812736,2,1.1,0.728431359,0.194365063,90
3,91.17251287,90.77238465,73.82314883,78.15687355,0.938423974,0.73849266,113.1344614,59.76711535,47.4286551,38.40178346,640.2666667,714,630.3698895,703.8936194,1.082614777,0.793685596,263.4,434.675,116.4128954,116.0392929,157.3333333,158.25,154.5183802,156.2414131,1.081429206,0.864020775,67,82.5,28.56960312,23.80519901,7137.333333,9025.5,6010.527692,7691.643023,0.948640437,0.566884038,9323,6839.375,3819.27867,4037.452229,50.23333333,51.9375,50.01109087,51.70719708,1.094249553,0.859259409,11.2,28.0625,4.659279868,4.735751656,10.96666667,13.8,9.942317917,13.00436274,1.008516787,0.678681022,11.2,9.75,4.57626728,4.033608806,105.6666667,104.5,56.8293862,75.8538309,0.673634534,0.74446231,224,57.375,94.67605587,77.79299454,3.666666667,3.75,3.634241186,3.722419436,1.090059659,0.860851391,1,2,0.471404521,0.433012702,0.9
3,101.7851567,71.68023783,97.18416556,70.16563237,1.054280907,0.649582771,73.52547,50.81280565,30.02090684,17.49609648,719.0666667,872.9434783,703.4780563,867.2055823,1.077036984,0.377557727,364.7,764.126087,149.0171429,89.59253572,171.6666667,147.4347826,170.1822728,146.8285467,1.090147817,0.549364143,53,115,22.09575123,14.32791768,8552,7551.565217,8157.432505,7440.833275,1.050006387,0.55681718,6224,5941.478261,2730.061294,1500.694906,51.26666667,12.39565217,19.68928102,2.522070625,0.679305989,0.776672695,101.3,7.634782609,41.37441507,29.55976228,13.11666667,8.9,10.5970993,8.14048266,0.884914565,0.69190966,19.4,6.117391304,8.908079978,5.188993368,84.33333333,115.3478261,57.20517012,108.9467755,0.860099529,0.334092671,107,103.7826087,50.44028372,21.82062984,3.666666667,2.391304348,3.301927249,2.23962312,0.994923633,0.722426007,4,1.608695652,1.699673171,1.132105788,0.2
3,132.16749,79.60606391,120.4070787,74.19934216,1.015675175,0.763773191,126.837,50.81280565,51.99972066,37.83630836,771.6666667,886.6652174,752.1305032,882.4668653,1.07471225,0.41121932,364.7,764.126087,163.7601159,74.43335279,172.3333333,147.6086957,170.8172871,146.9712734,1.090026261,0.551366591,53,115,22.30595337,14.70503945,11948.66667,8437.652174,9966.51415,7839.972953,0.915166529,0.674240374,16414,5941.478261,7514.311028,4362.942312,67.83333333,16.7173913,22.45546747,2.610062293,0.596263323,0.646667689,151,11.95652174,62.99382686,43.02674246,13.21666667,8.926086957,10.63817374,8.148702002,0.88142714,0.693913501,19.7,6.117391304,9.049340062,5.273454226,94.33333333,117.9565217,61.62240148,111.0813985,0.841776774,0.377532862,137,103.7826087,58.80098261,23.91375493,3.666666667,2.391304348,3.301927249,2.23962312,0.994923633,0.722426007,4,1.608695652,1.699673171,1.132105788,0.6
3,132.8348833,79.69311522,120.9828361,74.24552491,1.015818674,0.765748555,126.837,50.72575435,52.09467864,37.9746906,766.8333333,886.0347826,745.3512357,881.4252925,1.07225894,0.408920172,379.2,764.7565217,170.5664354,77.36136328,189.6666667,149.8695652,184.8215469,148.4895999,1.072740549,0.58441104,105,112.7391304,43.40762862,23.30199534,12113.33333,8459.130435,10226.69088,7866.369999,0.92625869,0.681198103,15920,5920,7389.728607,4352.812098,68.5,16.80434783,22.75391391,2.614561049,0.604072498,0.653839562,151,11.95652174,62.8065814,43.09487489,13.41666667,8.952173913,10.96570587,8.180996345,0.895133481,0.701913385,19.1,6.091304348,8.899656673,5.261870189,94.33333333,117.9565217,61.62240148,111.0813985,0.841776774,0.377532862,137,103.7826087,58.80098261,23.91375493,4,2.434782609,3.634241186,2.267812063,1.011404265,0.758936773,4,1.565217391,1.632993162,1.173107614,0.05
5,77.715394,72.00612375,62.54183135,55.6444398,1.447116969,1.246057022,122.90607,33.44004875,41.65033055,44.48774279,855.8,889.38,818.4226004,844.6435407,1.564270865,1.376535888,772,319.28125,262.3966921,283.5636191,137.2,128.4625,123.5578323,113.7333531,1.526101872,1.350564132,147,46.5875,51.90529838,54.61271458,6439.6858,4994.30725,1375.888833,797.8550878,1.33550255,1.197416847,12448.571,1869.71775,4005.657425,3059.797159,79.98,73.35,63.98587087,57.0441501,1.438679019,1.240797337,125.3,34.235,44.16792501,45.97602636,13.9444,12.10425,6.499836355,4.835822515,1.286151031,1.048397624,27.478,6.8695,9.961203012,10.31310225,58.405316,36.394145,11.54083778,6.127095623,1.137426719,1.078712386,149.97342,18.755855,53.58002617,33.25964351,3.8,3.2875,3.519482029,3.10687301,1.535190849,1.408894148,4,1.175,1.469693846,1.131301794,12
